id	filename	md5	size	state
f077f256-ff6a-436b-89bf-6035f9d09ac8	4618b09d-0895-4ca7-911e-de0fe3198c60_gdc_realn_rehead.bam	da98b15def359ab4c2c6116ce2a4ed26	10684063053	live
f0aa76b6-11d0-425d-be31-921074003b51	e4ddee75-3b56-41ca-9ab7-09d1a8b61626_gdc_realn_rehead.bam	933b2908d3aaccc13d88d5ad11229894	5645078382	live
f0d8d261-4a8d-43ee-88b1-dd0ae617401f	1cd37996-72f6-4f7b-bae1-d4b724f9c23e_gdc_realn_rehead.bam	c4c635e54028eb4b1ddf1a4d00a29598	1336880851	live
f1b27b36-e2c0-42da-beb1-2bc2bc61abb9	0699b7d0-d139-45c4-8b28-a5a4020137a5_gdc_realn_rehead.bam	b3ce57ab4a32dc26831095c1491d7d8d	5721655771	live
f209041e-319e-4258-8fdd-92d1a1aff811	ec5377cc-c47d-469b-8365-a41eb8f02927_gdc_realn_rehead.bam	8f8de146114a574b9bb5b0c0d7db8942	11564242679	live
f4d688e5-b7b8-494a-9115-5c3522ae8e45	282a7370-1db8-49e6-9211-d6ee2991ae1b_gdc_realn_rehead.bam	dc0664b26045368b1b027caeec951744	7584906234	live
f5717a08-e47e-49d0-9581-e1d17b38b84c	b2219050-1940-43b9-8d06-0ac768451462_gdc_realn_rehead.bam	58cf31693f8760cd5e099c5ec4b1ae90	5750139697	live
f5f51da2-67b7-4d94-9ef9-dcf9f84592bf	dd5d3c9c-54d8-4072-919d-6a929e34882e_gdc_realn_rehead.bam	95ab17309e49f2b881a66ffa28c8aef6	1695808940	live
f654eb85-e9aa-4e9a-8b17-2f5cfd45e063	16d5223e-6637-4dd0-810a-cb6e1cadf440_gdc_realn_rehead.bam	e2eb92b9b5ebb6bdbc698189241d6416	8131644053	live
f78c59f3-c908-4da1-af7f-31c3c74b9478	f6284e43-29ea-430f-93cc-45a6cb0337d6_gdc_realn_rehead.bam	4b468ef2d2d2df4255a15ad141c6344e	2222397658	live
fe0ce41e-3f45-47e1-bd31-56fde0668b0e	35357ea6-a8e2-42c6-ab3b-2653babe2d67_gdc_realn_rehead.bam	77a3d66439665b9fe033555b6568673d	7927618618	live
fe161edb-6bb6-431d-a683-868ed0ed6c59	44454480-4c41-4356-b356-6661c34416d1_gdc_realn_rehead.bam	e2c8814e6754adcb2d9a529b1ade5844	7608670542	live
fee52a75-9837-49f0-9a7b-88c53f2f5675	91493ec9-f54d-4f6d-8e12-c8f52c5671ee_gdc_realn_rehead.bam	387dbcc3f3cd94ecb7d8d0f88a5e1d03	2686037470	live
ffb9d1e5-2484-4534-ba00-cde7fd7dab07	1d5d766c-3a9f-42fa-bbac-3fa59d7908fa_gdc_realn_rehead.bam	b000aa07c2d50f7bafd6297177e84c26	1978499613	live
